,年份,始发城市,始发城市所属省份,始发城市代码,终点城市,终点城市所属省份,终点城市代码,年度迁徙意愿指数,年度实际迁徙指数
2034,2018.0,上海,上海市,310000.0,银川,宁夏回族自治区,640100.0,7.785,0.214722222
2035,2018.0,上海,上海市,310000.0,锡林郭勒盟,内蒙古自治区,152500.0,2.0325,0.063888889
2036,2018.0,上海,上海市,310000.0,锦州,辽宁省,210700.0,2.767777778,0.173611111
2038,2018.0,上海,上海市,310000.0,长春,吉林省,220100.0,15.98111111,0.665555556
2039,2018.0,上海,上海市,310000.0,长沙,湖南省,430100.0,44.18972222,2.980277778
2040,2018.0,上海,上海市,310000.0,长治,山西省,140400.0,4.418055556,0.273333333
2041,2018.0,上海,上海市,310000.0,阜新,辽宁省,210900.0,0.710277778,0.049166667
2042,2018.0,上海,上海市,310000.0,阜阳,安徽省,341200.0,107.0941667,12.67527778
2043,2018.0,上海,上海市,310000.0,防城港,广西壮族自治区,450600.0,1.076388889,0.056666667
2044,2018.0,上海,上海市,310000.0,阳江,广东省,441700.0,1.373888889,0.068888889
2045,2018.0,上海,上海市,310000.0,阳泉,山西省,140300.0,0.935555556,0.080277778
2046,2018.0,上海,上海市,310000.0,阿克苏,新疆维吾尔自治区,652900.0,1.617222222,0.061666667
2047,2018.0,上海,上海市,310000.0,阿勒泰,新疆维吾尔自治区,654300.0,2.554444444,0.055833333
2048,2018.0,上海,上海市,310000.0,阿坝藏族羌族,四川省,513200.0,3.623333333,0.049166667
2049,2018.0,上海,上海市,310000.0,阿拉善盟,内蒙古自治区,152900.0,2.835833333,0.079722222
2050,2018.0,上海,上海市,310000.0,阿拉尔,新疆维吾尔自治区,659002.0,0.03,0.005277778
2051,2018.0,上海,上海市,310000.0,阿里,西藏自治区,542500.0,0.366111111,0.017777778
2052,2018.0,上海,上海市,310000.0,陇南,甘肃省,621200.0,2.722777778,0.097777778
2053,2018.0,上海,上海市,310000.0,陵水黎族自治县,海南省,469028.0,0.330555556,0.021944444
2054,2018.0,上海,上海市,310000.0,随州,湖北省,421300.0,6.008333333,0.426111111
2055,2018.0,上海,上海市,310000.0,雅安,四川省,511800.0,1.179444444,0.044444444
2056,2018.0,上海,上海市,310000.0,青岛,山东省,370200.0,78.13555556,7.268055556
2057,2018.0,上海,上海市,310000.0,鞍山,辽宁省,210300.0,2.371666667,0.101944444
2058,2018.0,上海,上海市,310000.0,韶关,广东省,440200.0,3.186388889,0.22
2060,2018.0,上海,上海市,310000.0,驻马店,河南省,411700.0,32.90861111,2.980277778
2061,2018.0,上海,上海市,310000.0,鸡西,黑龙江省,230300.0,0.755833333,0.043611111
2062,2018.0,上海,上海市,310000.0,鹤壁,河南省,410600.0,3.121111111,0.224722222
2063,2018.0,上海,上海市,310000.0,鹤岗,黑龙江省,230400.0,0.234722222,0.020833333
2064,2018.0,上海,上海市,310000.0,鹰潭,江西省,360600.0,11.55111111,1.539722222
2065,2018.0,上海,上海市,310000.0,黄冈,湖北省,421100.0,36.70972222,3.756388889
2066,2018.0,上海,上海市,310000.0,黄南藏族,青海省,632300.0,0.014166667,0.003611111
2067,2018.0,上海,上海市,310000.0,黄山,安徽省,341000.0,112.4477778,9.545833333
2068,2018.0,上海,上海市,310000.0,黄石,湖北省,420200.0,7.373888889,0.694722222
2069,2018.0,上海,上海市,310000.0,黑河,黑龙江省,231100.0,1.549722222,0.052777778
2070,2018.0,上海,上海市,310000.0,黔东南苗族侗族,贵州省,522600.0,6.461388889,0.200833333
2071,2018.0,上海,上海市,310000.0,黔南布依族苗族,贵州省,522700.0,5.298333333,0.339722222
2072,2018.0,上海,上海市,310000.0,黔西南布依族苗族,贵州省,522300.0,2.535277778,0.091944444
2073,2018.0,上海,上海市,310000.0,齐齐哈尔,黑龙江省,230200.0,3.460277778,0.126388889
2074,2018.0,上海,上海市,310000.0,龙岩,福建省,350800.0,5.486666667,0.3025
16896,2018.0,北京,北京市,110000.0,七台河,黑龙江省,230900.0,2.0,0.151111111
16897,2018.0,北京,北京市,110000.0,万宁,海南省,469006.0,2.576944444,0.070555556
16898,2018.0,北京,北京市,110000.0,三亚,海南省,460200.0,35.38388889,0.768333333
16899,2018.0,北京,北京市,110000.0,三明,福建省,350400.0,2.441944444,0.099166667
16900,2018.0,北京,北京市,110000.0,三门峡,河南省,411200.0,8.538888889,0.648333333
16901,2018.0,北京,北京市,110000.0,上海,上海市,310000.0,254.2602778,6.575833333
16902,2018.0,北京,北京市,110000.0,上饶,江西省,361100.0,9.6625,0.34
16903,2018.0,北京,北京市,110000.0,东方,海南省,469007.0,0.551944444,0.038611111
16904,2018.0,北京,北京市,110000.0,东莞,广东省,441900.0,22.40583333,0.926111111
16905,2018.0,北京,北京市,110000.0,东营,山东省,370500.0,44.79555556,11.19972222
16906,2018.0,北京,北京市,110000.0,中卫,宁夏回族自治区,640500.0,5.593888889,0.255833333
16907,2018.0,北京,北京市,110000.0,中山,广东省,442000.0,6.564444444,0.197777778
16908,2018.0,北京,北京市,110000.0,临夏回族,甘肃省,622900.0,1.068888889,0.059444444
16909,2018.0,北京,北京市,110000.0,临汾,山西省,141000.0,47.09194444,4.695833333
16910,2018.0,北京,北京市,110000.0,临沂,山东省,371300.0,50.90972222,8.447777778
16911,2018.0,北京,北京市,110000.0,临沧,云南省,530900.0,0.587222222,0.034166667
16912,2018.0,北京,北京市,110000.0,临高县,海南省,469024.0,0.185,0.014444444
16913,2018.0,北京,北京市,110000.0,丹东,辽宁省,210600.0,27.28361111,1.915277778
16914,2018.0,北京,北京市,110000.0,丽水,浙江省,331100.0,3.555555556,0.145277778
16915,2018.0,北京,北京市,110000.0,丽江,云南省,530700.0,12.86222222,0.215833333
16916,2018.0,北京,北京市,110000.0,乌兰察布,内蒙古自治区,150900.0,89.05805556,19.48388889
16917,2018.0,北京,北京市,110000.0,乌海,内蒙古自治区,150300.0,5.068055556,0.520833333
16918,2018.0,北京,北京市,110000.0,乌鲁木齐,新疆维吾尔自治区,650100.0,43.15555556,1.795
16919,2018.0,北京,北京市,110000.0,乐东黎族自治县,海南省,469027.0,0.5425,0.034444444
16920,2018.0,北京,北京市,110000.0,乐山,四川省,511100.0,5.837777778,0.159166667
16921,2018.0,北京,北京市,110000.0,九江,江西省,360400.0,12.5725,0.615833333
16922,2018.0,北京,北京市,110000.0,云浮,广东省,445300.0,0.477222222,0.034722222
16923,2018.0,北京,北京市,110000.0,五家渠,新疆维吾尔自治区,659004.0,0.056388889,0.011388889
16924,2018.0,北京,北京市,110000.0,五指山,海南省,469001.0,0.485,0.027222222
16925,2018.0,北京,北京市,110000.0,亳州,安徽省,341600.0,12.07222222,1.506111111
16926,2018.0,北京,北京市,110000.0,仙桃,湖北省,429004.0,1.776666667,0.140277778
16927,2018.0,北京,北京市,110000.0,伊春,黑龙江省,230700.0,6.194166667,0.266111111
16928,2018.0,北京,北京市,110000.0,伊犁哈萨克,新疆维吾尔自治区,654000.0,9.921666667,0.18
16929,2018.0,北京,北京市,110000.0,佛山,广东省,440600.0,18.27694444,0.696944444
16930,2018.0,北京,北京市,110000.0,佳木斯,黑龙江省,230800.0,12.29,0.568055556
16931,2018.0,北京,北京市,110000.0,保亭黎族苗族自治县,海南省,469029.0,0.336111111,0.020833333
16933,2018.0,北京,北京市,110000.0,保山,云南省,530500.0,3.938055556,0.091111111
16934,2018.0,北京,北京市,110000.0,信阳,河南省,411500.0,43.66666667,4.49
16935,2018.0,北京,北京市,110000.0,儋州,海南省,460400.0,0.775555556,0.040277778
16936,2018.0,北京,北京市,110000.0,克孜勒苏柯尔克孜,新疆维吾尔自治区,653000.0,1.233611111,0.058333333
16937,2018.0,北京,北京市,110000.0,克拉玛依,新疆维吾尔自治区,650200.0,2.255,0.076666667
16938,2018.0,北京,北京市,110000.0,六安,安徽省,341500.0,9.326944444,0.844722222
16939,2018.0,北京,北京市,110000.0,六盘水,贵州省,520200.0,2.244722222,0.086111111
16940,2018.0,北京,北京市,110000.0,兰州,甘肃省,620100.0,26.79194444,1.183888889
16941,2018.0,北京,北京市,110000.0,兴安盟,内蒙古自治区,152200.0,59.18694444,2.688888889
16942,2018.0,北京,北京市,110000.0,内江,四川省,511000.0,1.800555556,0.086666667
16943,2018.0,北京,北京市,110000.0,凉山彝族,四川省,513400.0,6.43,0.110277778
16944,2018.0,北京,北京市,110000.0,包头,内蒙古自治区,150200.0,41.73638889,9.118888889
16945,2018.0,北京,北京市,110000.0,北屯,新疆维吾尔自治区,659005.0,0.042222222,0.008333333
16946,2018.0,北京,北京市,110000.0,北海,广西壮族自治区,450500.0,9.249444444,0.213333333
16947,2018.0,北京,北京市,110000.0,十堰,湖北省,420300.0,11.12138889,0.623055556
16948,2018.0,北京,北京市,110000.0,南京,江苏省,320100.0,73.52194444,2.978333333
16949,2018.0,北京,北京市,110000.0,南充,四川省,511300.0,11.00888889,0.495
16950,2018.0,北京,北京市,110000.0,南宁,广西壮族自治区,450100.0,17.995,0.654444444
16951,2018.0,北京,北京市,110000.0,南平,福建省,350700.0,4.904444444,0.153333333
16952,2018.0,北京,北京市,110000.0,南昌,江西省,360100.0,25.12222222,1.125
16953,2018.0,北京,北京市,110000.0,南通,江苏省,320600.0,22.47916667,1.669722222
16954,2018.0,北京,北京市,110000.0,南阳,河南省,411300.0,34.75416667,3.256944444
16955,2018.0,北京,北京市,110000.0,博尔塔拉蒙古,新疆维吾尔自治区,652700.0,1.528333333,0.04
16956,2018.0,北京,北京市,110000.0,厦门,福建省,350200.0,30.00416667,0.686388889
16957,2018.0,北京,北京市,110000.0,双河,新疆维吾尔自治区,659007.0,0.000277778,0.000277778
16958,2018.0,北京,北京市,110000.0,双鸭山,黑龙江省,230500.0,4.318611111,0.233888889
16959,2018.0,北京,北京市,110000.0,可克达拉,新疆维吾尔自治区,659008.0,0.013888889,0.006388889
16960,2018.0,北京,北京市,110000.0,台州,浙江省,331000.0,12.06972222,0.571666667
16961,2018.0,北京,北京市,110000.0,合肥,安徽省,340100.0,44.80722222,2.805277778
16962,2018.0,北京,北京市,110000.0,吉安,江西省,360800.0,7.052222222,0.242222222
16963,2018.0,北京,北京市,110000.0,吉林,吉林省,220200.0,18.71055556,1.545277778
16964,2018.0,北京,北京市,110000.0,吐鲁番,新疆维吾尔自治区,650400.0,2.639444444,0.1125
16965,2018.0,北京,北京市,110000.0,吕梁,山西省,141100.0,21.75944444,2.826666667
16966,2018.0,北京,北京市,110000.0,吴忠,宁夏回族自治区,640300.0,3.016111111,0.261388889
16967,2018.0,北京,北京市,110000.0,周口,河南省,411600.0,52.66083333,6.833055556
16968,2018.0,北京,北京市,110000.0,呼伦贝尔,内蒙古自治区,150700.0,89.53722222,2.163333333
16969,2018.0,北京,北京市,110000.0,呼和浩特,内蒙古自治区,150100.0,99.04888889,25.87472222
16970,2018.0,北京,北京市,110000.0,和田,新疆维吾尔自治区,653200.0,1.993611111,0.063888889
16971,2018.0,北京,北京市,110000.0,咸宁,湖北省,421200.0,3.793888889,0.279444444
16972,2018.0,北京,北京市,110000.0,咸阳,陕西省,610400.0,15.79305556,0.935833333
16973,2018.0,北京,北京市,110000.0,哈密,新疆维吾尔自治区,650500.0,5.664166667,0.292777778
16974,2018.0,北京,北京市,110000.0,哈尔滨,黑龙江省,230100.0,88.94972222,6.678055556
16976,2018.0,北京,北京市,110000.0,商丘,河南省,411400.0,33.49111111,4.538333333
16977,2018.0,北京,北京市,110000.0,商洛,陕西省,611000.0,3.0725,0.179444444
16978,2018.0,北京,北京市,110000.0,喀什,新疆维吾尔自治区,653100.0,6.544444444,0.165277778
16979,2018.0,北京,北京市,110000.0,嘉兴,浙江省,330400.0,21.92472222,0.8075
16980,2018.0,北京,北京市,110000.0,嘉峪关,甘肃省,620200.0,3.376111111,0.090277778
16981,2018.0,北京,北京市,110000.0,四平,吉林省,220300.0,13.04777778,1.718611111
16982,2018.0,北京,北京市,110000.0,固原,宁夏回族自治区,640400.0,2.349722222,0.14
16983,2018.0,北京,北京市,110000.0,图木舒克,新疆维吾尔自治区,659003.0,0.015277778,0.004722222
16984,2018.0,北京,北京市,110000.0,塔城,新疆维吾尔自治区,654200.0,1.516388889,0.061111111
16985,2018.0,北京,北京市,110000.0,大兴安岭,黑龙江省,232700.0,18.25472222,0.359722222
16986,2018.0,北京,北京市,110000.0,大同,山西省,140200.0,137.1030556,35.41277778
16987,2018.0,北京,北京市,110000.0,大庆,黑龙江省,230600.0,14.87055556,2.02
16988,2018.0,北京,北京市,110000.0,大理白族,云南省,532900.0,15.51166667,0.230277778
16989,2018.0,北京,北京市,110000.0,大连,辽宁省,210200.0,97.03361111,6.157222222
16990,2018.0,北京,北京市,110000.0,天水,甘肃省,620500.0,9.186111111,0.366944444
16992,2018.0,北京,北京市,110000.0,天门,湖北省,429006.0,1.639166667,0.133333333
16993,2018.0,北京,北京市,110000.0,太原,山西省,140100.0,96.78416667,14.94138889
16994,2018.0,北京,北京市,110000.0,威海,山东省,371000.0,87.43555556,7.118055556
16995,2018.0,北京,北京市,110000.0,娄底,湖南省,431300.0,2.583055556,0.132222222
16996,2018.0,北京,北京市,110000.0,孝感,湖北省,420900.0,8.863888889,0.715555556
16997,2018.0,北京,北京市,110000.0,宁德,福建省,350900.0,3.238055556,0.115
16998,2018.0,北京,北京市,110000.0,宁波,浙江省,330200.0,25.50583333,0.985277778
16999,2018.0,北京,北京市,110000.0,安庆,安徽省,340800.0,15.46916667,1.153055556
17000,2018.0,北京,北京市,110000.0,安康,陕西省,610900.0,5.289166667,0.311944444
17002,2018.0,北京,北京市,110000.0,安顺,贵州省,520400.0,5.228611111,0.124166667
17003,2018.0,北京,北京市,110000.0,定安县,海南省,469021.0,0.085,0.011666667
17004,2018.0,北京,北京市,110000.0,定西,甘肃省,621100.0,3.581944444,0.193055556
17005,2018.0,北京,北京市,110000.0,宜宾,四川省,511500.0,5.449722222,0.205555556
17006,2018.0,北京,北京市,110000.0,宜昌,湖北省,420500.0,12.92583333,0.691111111
17007,2018.0,北京,北京市,110000.0,宜春,江西省,360900.0,5.289722222,0.269166667
17008,2018.0,北京,北京市,110000.0,宝鸡,陕西省,610300.0,10.03527778,0.469722222
17009,2018.0,北京,北京市,110000.0,宣城,安徽省,341800.0,4.714722222,0.235833333
17010,2018.0,北京,北京市,110000.0,宿州,安徽省,341300.0,12.64694444,1.377777778
17011,2018.0,北京,北京市,110000.0,宿迁,江苏省,321300.0,12.05027778,1.57
17012,2018.0,北京,北京市,110000.0,屯昌县,海南省,469022.0,0.022777778,0.004444444
17013,2018.0,北京,北京市,110000.0,山南,西藏自治区,540500.0,0.478888889,0.022222222
17014,2018.0,北京,北京市,110000.0,岳阳,湖南省,430600.0,7.054166667,0.381944444
17015,2018.0,北京,北京市,110000.0,崇左,广西壮族自治区,451400.0,2.155833333,0.084722222
17016,2018.0,北京,北京市,110000.0,巴中,四川省,511900.0,10.47666667,0.675
17017,2018.0,北京,北京市,110000.0,巴彦淖尔,内蒙古自治区,150800.0,17.27027778,2.285555556
17018,2018.0,北京,北京市,110000.0,巴音郭楞蒙古,新疆维吾尔自治区,652800.0,9.064166667,0.205555556
17019,2018.0,北京,北京市,110000.0,常州,江苏省,320400.0,19.20111111,1.084444444
17020,2018.0,北京,北京市,110000.0,常德,湖南省,430700.0,6.640555556,0.449166667
17021,2018.0,北京,北京市,110000.0,平凉,甘肃省,620800.0,5.123888889,0.2675
17022,2018.0,北京,北京市,110000.0,平顶山,河南省,410400.0,15.47777778,1.561111111
17023,2018.0,北京,北京市,110000.0,广元,四川省,510800.0,7.569166667,0.389722222
17024,2018.0,北京,北京市,110000.0,广安,四川省,511600.0,2.693888889,0.1525
17025,2018.0,北京,北京市,110000.0,广州,广东省,440100.0,88.84222222,2.848611111
17026,2018.0,北京,北京市,110000.0,庆阳,甘肃省,621000.0,9.444166667,0.794722222
17028,2018.0,北京,北京市,110000.0,延安,陕西省,610600.0,33.59472222,0.729166667
17029,2018.0,北京,北京市,110000.0,延边朝鲜族,吉林省,222400.0,36.20944444,0.755833333
17030,2018.0,北京,北京市,110000.0,开封,河南省,410200.0,27.49444444,3.979722222
17032,2018.0,北京,北京市,110000.0,张家界,湖南省,430800.0,18.30583333,0.348333333
17033,2018.0,北京,北京市,110000.0,张掖,甘肃省,620700.0,7.869444444,0.184444444
17034,2018.0,北京,北京市,110000.0,徐州,江苏省,320300.0,35.72694444,4.2575
17035,2018.0,北京,北京市,110000.0,德宏傣族景颇族,云南省,533100.0,1.997222222,0.058888889
17036,2018.0,北京,北京市,110000.0,德州,山东省,371400.0,108.4827778,29.70583333
17037,2018.0,北京,北京市,110000.0,德阳,四川省,510600.0,3.571111111,0.1375
17038,2018.0,北京,北京市,110000.0,忻州,山西省,140900.0,121.6644444,18.07916667
17039,2018.0,北京,北京市,110000.0,怀化,湖南省,431200.0,3.756388889,0.160555556
17040,2018.0,北京,北京市,110000.0,怒江傈僳族,云南省,533300.0,0.297777778,0.0225
17041,2018.0,北京,北京市,110000.0,恩施土家族苗族,湖北省,422800.0,11.06138889,0.332777778
17042,2018.0,北京,北京市,110000.0,惠州,广东省,441300.0,10.80611111,0.301944444
17043,2018.0,北京,北京市,110000.0,成都,四川省,510100.0,109.5494444,3.309722222
17044,2018.0,北京,北京市,110000.0,扬州,江苏省,321000.0,17.23666667,1.318888889
17046,2018.0,北京,北京市,110000.0,抚州,江西省,361000.0,3.413888889,0.168333333
17047,2018.0,北京,北京市,110000.0,抚顺,辽宁省,210400.0,8.939444444,1.073611111
17048,2018.0,北京,北京市,110000.0,拉萨,西藏自治区,540100.0,40.80888889,1.708888889
17049,2018.0,北京,北京市,110000.0,揭阳,广东省,445200.0,2.921666667,0.089444444
17050,2018.0,北京,北京市,110000.0,攀枝花,四川省,510400.0,1.029722222,0.052777778
17051,2018.0,北京,北京市,110000.0,文山壮族苗族,云南省,532600.0,2.056388889,0.076666667
17052,2018.0,北京,北京市,110000.0,文昌,海南省,469005.0,1.430833333,0.048888889
17053,2018.0,北京,北京市,110000.0,新乡,河南省,410700.0,33.715,4.296666667
17054,2018.0,北京,北京市,110000.0,新余,江西省,360500.0,1.036111111,0.084444444
17055,2018.0,北京,北京市,110000.0,无锡,江苏省,320200.0,30.48527778,1.471944444
17056,2018.0,北京,北京市,110000.0,日喀则,西藏自治区,540200.0,2.959722222,0.083888889
17057,2018.0,北京,北京市,110000.0,日照,山东省,371100.0,30.84638889,2.743055556
17058,2018.0,北京,北京市,110000.0,昆明,云南省,530100.0,36.89805556,1.046666667
